aevo_bid,aevo_ask,hl_bid,hl_ask
0.4302,0.4312,0.4317,0.43215
0.4302,0.4313,0.4317,0.43215
0.4302,0.4312,0.4317,0.43215
0.43,0.4319,0.4317,0.43215
0.43,0.4316,0.4317,0.43215
0.43,0.4313,0.4317,0.43215
0.43,0.4315,0.4317,0.43215
0.43,0.4312,0.4317,0.43215
0.43,0.4312,0.4317,0.43215
0.43,0.4316,0.4317,0.43215
0.43,0.4313,0.4317,0.43215
0.43,0.4316,0.4317,0.43215
0.43,0.4313,0.4317,0.43215
0.4294,0.4319,0.4317,0.43215
0.4294,0.4315,0.4317,0.43215
0.4301,0.4315,0.4317,0.43215
0.4302,0.4315,0.4317,0.43215
0.4302,0.4312,0.4317,0.43215
0.4302,0.4312,0.4317,0.43215
0.4302,0.4312,0.4317,0.43215
0.4292,0.4319,0.4317,0.43215
0.43,0.4319,0.4317,0.43215
0.4288,0.4313,0.4317,0.43215
0.4288,0.4309,0.4317,0.43215
0.4288,0.4309,0.43145,0.43194
0.429,0.4313,0.43145,0.43194
0.4294,0.4313,0.43145,0.43194
0.4297,0.4313,0.43145,0.43194
0.429,0.431,0.43145,0.43194
0.4295,0.4313,0.43145,0.43194
0.4299,0.4313,0.43145,0.43194
0.4299,0.4311,0.43145,0.43194
0.4299,0.4311,0.43145,0.43194
0.4299,0.431,0.43145,0.43194
0.4299,0.431,0.43152,0.43194
0.4298,0.431,0.43152,0.43194
0.4295,0.4311,0.43152,0.43194
0.4299,0.4311,0.43152,0.43194
0.4299,0.4311,0.43152,0.43194
0.4299,0.4311,0.43153,0.43194
0.43,0.4311,0.43153,0.43194
0.43,0.4311,0.43153,0.43203
0.43,0.4312,0.43153,0.43203
0.43,0.4312,0.43153,0.43203
0.4301,0.4312,0.43153,0.43203
0.4301,0.4312,0.43162,0.43213
0.4301,0.4312,0.43162,0.43213
0.4301,0.4313,0.43162,0.43213
0.4301,0.4313,0.43187,0.43243
0.4295,0.4321,0.43187,0.43243
0.43,0.4321,0.43187,0.43243
0.4304,0.4321,0.43187,0.43243
0.4304,0.4314,0.43187,0.43243
0.4303,0.4314,0.43187,0.43243
0.4303,0.4314,0.43187,0.43243
0.4303,0.4314,0.43187,0.43243
0.4302,0.4314,0.43187,0.43243
0.4302,0.4314,0.43187,0.43224
0.4299,0.4314,0.43187,0.43224
0.4301,0.4314,0.43187,0.43224
0.4301,0.4314,0.43154,0.43224
0.4301,0.4314,0.43174,0.43224
0.4301,0.4313,0.43174,0.43224
0.4301,0.4313,0.43174,0.43224
0.4301,0.4313,0.43174,0.43224
0.4301,0.4313,0.43174,0.43224
0.429,0.4317,0.43174,0.43224
0.429,0.4312,0.43174,0.43224
0.43,0.4312,0.43174,0.43224
0.4293,0.4312,0.43174,0.43224
0.4296,0.4312,0.43174,0.43224
0.4299,0.4312,0.43174,0.43224
0.4299,0.4312,0.43174,0.43205
0.4299,0.4312,0.43174,0.43203
0.4299,0.4312,0.43174,0.43203
0.4299,0.4312,0.43174,0.43203
0.4299,0.4312,0.43174,0.43203
0.43,0.4312,0.43174,0.43203
0.43,0.4312,0.43174,0.43203
0.43,0.4313,0.43174,0.43203
0.4301,0.4313,0.43174,0.43203
0.4301,0.4313,0.43174,0.43213
0.4301,0.4313,0.43174,0.43222
0.4301,0.4313,0.43174,0.43222
0.43,0.4313,0.43174,0.43222
0.43,0.4313,0.43174,0.43214
0.43,0.4312,0.43174,0.43214
0.43,0.4314,0.43174,0.43214
0.43,0.431,0.43174,0.43214
0.43,0.431,0.43174,0.43214
0.4295,0.431,0.43174,0.43214
0.4298,0.431,0.43174,0.43214
0.4294,0.431,0.43174,0.43214
0.4297,0.431,0.43174,0.43214
0.4285,0.4315,0.43174,0.43214
0.4293,0.4315,0.43174,0.43214
0.4293,0.4309,0.43174,0.43214
0.4296,0.4309,0.43174,0.43214
0.4296,0.4309,0.43153,0.43173
0.4296,0.4308,0.43153,0.43173
0.4296,0.4308,0.43153,0.43173
0.4296,0.4308,0.43153,0.43173
0.4296,0.4308,0.43153,0.43173
0.4289,0.4309,0.43153,0.43173
0.4294,0.4309,0.43153,0.43173
0.4297,0.4309,0.43153,0.43173
0.4298,0.4309,0.43153,0.43173
0.4298,0.4309,0.43153,0.4319
0.4297,0.4309,0.43153,0.4319
0.4297,0.4309,0.43153,0.4319
0.4298,0.4309,0.43153,0.4319
0.4294,0.4309,0.43153,0.4319
0.4295,0.4309,0.43153,0.4319
0.4295,0.4309,0.43153,0.4319
0.4295,0.4307,0.43153,0.4319
0.4295,0.4307,0.43153,0.4319
0.4294,0.4307,0.43153,0.4319
0.4294,0.4306,0.43153,0.4319
0.4293,0.4306,0.43153,0.4319
0.4291,0.4308,0.43153,0.4319
0.4294,0.4308,0.43153,0.4319
0.4294,0.4307,0.43153,0.4319
0.4294,0.4307,0.43115,0.43151
0.4294,0.4306,0.43115,0.43151
0.4294,0.4306,0.43115,0.4316
0.4294,0.4306,0.43111,0.43161
0.4294,0.4306,0.43111,0.43161
0.4294,0.4306,0.43111,0.43161
0.4294,0.4309,0.43111,0.43161
0.4294,0.4307,0.43111,0.43161
0.4295,0.4307,0.43111,0.43161
0.4295,0.4307,0.43121,0.43161
0.4295,0.4307,0.4312,0.43162
0.4291,0.4311,0.4312,0.43162
0.4291,0.4306,0.4312,0.43162
0.4294,0.4306,0.4312,0.43162
0.4294,0.4306,0.43117,0.43151
0.4294,0.4306,0.43112,0.43151
0.4294,0.4306,0.43113,0.43151
0.4294,0.4306,0.43113,0.43151
0.4294,0.4306,0.43113,0.43151
0.4294,0.4306,0.43113,0.43151
0.4294,0.4306,0.43113,0.43151
0.4294,0.4306,0.43113,0.43142
0.4293,0.4306,0.43113,0.43142
0.4294,0.4306,0.43113,0.43142
0.4294,0.4306,0.43113,0.43142
0.429,0.4307,0.43113,0.43142
0.4295,0.4307,0.43113,0.43142
0.4295,0.4307,0.43115,0.43142
0.4295,0.4307,0.4312,0.43162
0.4295,0.4307,0.4312,0.43162
0.4295,0.4307,0.43117,0.43162
0.4296,0.4308,0.43117,0.43162
0.4287,0.4308,0.43117,0.43162
0.4297,0.4308,0.43117,0.43162
0.4297,0.4308,0.43126,0.43171
0.4297,0.4308,0.43126,0.43179
0.4297,0.4308,0.43126,0.43179
0.4297,0.4308,0.43126,0.43179
0.4297,0.4307,0.43126,0.43179
0.4297,0.4307,0.43117,0.43161
0.4297,0.4307,0.43117,0.43161
0.4297,0.4307,0.43117,0.43161
0.4297,0.4307,0.43117,0.43161
0.4297,0.4307,0.43117,0.43161
0.4297,0.4308,0.43117,0.43161
0.4297,0.4308,0.43117,0.43161
0.4297,0.4307,0.43117,0.43161
0.4297,0.4307,0.43127,0.43171
0.4297,0.4307,0.43127,0.43171
0.4298,0.4311,0.43127,0.43171
0.4298,0.4308,0.43127,0.43171
0.4298,0.4308,0.43133,0.43191
0.4298,0.4308,0.43139,0.43191
0.4298,0.4308,0.43134,0.43191
0.4298,0.4308,0.43138,0.43191
0.4298,0.4308,0.43134,0.43191
0.4298,0.4308,0.43133,0.4318
0.4289,0.431,0.43133,0.4318
0.4289,0.4307,0.43133,0.4318
0.4294,0.4307,0.43133,0.4318
0.4297,0.4307,0.43133,0.4318
0.4297,0.4307,0.43128,0.43171
0.4297,0.4307,0.43128,0.43171
0.4297,0.4308,0.43128,0.43171
0.4298,0.4308,0.43128,0.43171
0.4298,0.4308,0.43128,0.43199
0.4298,0.4308,0.43128,0.43188
0.4296,0.431,0.43128,0.43188
0.4299,0.431,0.43128,0.43188
0.4299,0.431,0.43128,0.43188
0.4278,0.431,0.43128,0.43188
0.4292,0.431,0.43128,0.43188
0.4298,0.431,0.43128,0.43188
0.4301,0.431,0.43128,0.43188
0.4301,0.431,0.43151,0.43219
0.4301,0.4312,0.43151,0.43219
0.4301,0.4312,0.43151,0.43219
0.4301,0.4312,0.43151,0.43219
0.4301,0.431,0.43151,0.43219
0.4301,0.431,0.43163,0.43219
0.4301,0.431,0.43163,0.43219
0.4301,0.4312,0.43163,0.43219
0.4301,0.4312,0.43163,0.43219
0.4301,0.4312,0.43163,0.43219
0.4294,0.4315,0.43163,0.43219
0.4299,0.4315,0.43163,0.43219
0.4299,0.4313,0.43163,0.43219
0.4303,0.4313,0.43163,0.43219
0.4303,0.4313,0.4318,0.43219
0.4303,0.4313,0.4318,0.4323
0.4303,0.4313,0.4318,0.4323
0.4303,0.4313,0.4318,0.4323
0.4303,0.4313,0.4318,0.4323
0.4302,0.4313,0.4318,0.4323
0.4302,0.4313,0.43171,0.4323
0.4302,0.4313,0.43171,0.4323
0.4302,0.4314,0.43171,0.4323
0.4302,0.4311,0.43171,0.4323
0.4302,0.4311,0.43171,0.43221
0.4297,0.4311,0.43171,0.43221
0.43,0.4311,0.43171,0.43221
0.4299,0.4311,0.43171,0.43221
0.4299,0.4311,0.43171,0.43221
0.4299,0.431,0.43171,0.43221
0.4299,0.431,0.43152,0.43193
0.4299,0.4311,0.43152,0.43193
0.4299,0.4311,0.43156,0.43193
0.43,0.4311,0.43156,0.43193
0.4299,0.4311,0.43156,0.43193
0.4299,0.4311,0.43156,0.43202
0.4298,0.4311,0.43156,0.43202
0.4304,0.4311,0.43156,0.43202
0.4304,0.4315,0.43156,0.43202
0.4304,0.4313,0.43156,0.43202
0.4304,0.4313,0.43157,0.43202
0.4298,0.4313,0.43157,0.43202
0.4301,0.4313,0.43157,0.43202
0.4297,0.4313,0.43157,0.43202
0.43,0.4313,0.43157,0.43202
0.43,0.4312,0.43157,0.43202
0.43,0.4312,0.43157,0.4323
0.43,0.4312,0.43158,0.4322
0.43,0.4313,0.43158,0.4322
0.43,0.4313,0.43158,0.4322
0.43,0.4313,0.43154,0.43202
0.43,0.4312,0.43154,0.43202
0.43,0.4311,0.43154,0.43202
0.43,0.4311,0.43153,0.43202
0.43,0.4311,0.43159,0.43202
0.4296,0.4311,0.43159,0.43202
0.4299,0.4311,0.43159,0.43202
0.4299,0.4311,0.43159,0.43202
0.4299,0.4311,0.43152,0.43193
0.4299,0.4311,0.43152,0.43193
0.4299,0.4312,0.43152,0.43193
0.4297,0.4312,0.43152,0.43193
0.43,0.4312,0.43152,0.43193
0.43,0.4312,0.43152,0.43202
0.43,0.4312,0.43152,0.4322
0.43,0.4312,0.43152,0.4322
0.43,0.4312,0.4316,0.43211
0.4297,0.4311,0.4316,0.43211
0.4299,0.4311,0.4316,0.43211
0.4299,0.4311,0.4316,0.43202
0.4299,0.4311,0.4316,0.43202
0.4299,0.4311,0.4316,0.43202
0.4299,0.4311,0.4316,0.43202
0.4296,0.4311,0.4316,0.43202
0.4298,0.4311,0.4316,0.43202
0.4298,0.431,0.4316,0.43202
0.4298,0.431,0.4316,0.43193
0.4296,0.4311,0.4316,0.43193
0.4299,0.4311,0.4316,0.43193
0.4299,0.4311,0.4316,0.43193
0.4298,0.4315,0.4316,0.43193
0.4298,0.4312,0.4316,0.43193
0.4298,0.4309,0.4316,0.43193
0.4294,0.4309,0.4316,0.43193
0.4297,0.4309,0.4316,0.43193
0.4297,0.4309,0.43152,0.43182
0.4297,0.4308,0.43152,0.43182
0.4296,0.4308,0.43152,0.43182
0.4292,0.4307,0.43152,0.43182
0.4294,0.4307,0.43152,0.43182
0.4288,0.4311,0.43152,0.43182
0.4288,0.4306,0.43152,0.43182
0.4293,0.4306,0.43152,0.43182
0.4293,0.4305,0.43152,0.43182
0.4293,0.4305,0.43152,0.43162
0.4288,0.4307,0.43152,0.43162
0.4288,0.4304,0.43152,0.43162
0.4291,0.4304,0.43152,0.43162
0.4288,0.4307,0.43152,0.43162
0.4253,0.4315,0.43152,0.43162
0.427,0.4315,0.43152,0.43162
0.4288,0.4315,0.43152,0.43162
0.4288,0.4303,0.43152,0.43162
0.4288,0.4303,0.4311,0.43153
0.4289,0.4303,0.4311,0.43153
0.4289,0.4303,0.43083,0.43121
0.4289,0.4303,0.43083,0.43121
0.4289,0.4302,0.43083,0.43121
0.4289,0.4303,0.43083,0.43121
0.4289,0.4303,0.43083,0.43112
0.4289,0.4303,0.43083,0.43112
0.429,0.4303,0.43083,0.43112
0.429,0.4303,0.43091,0.43129
0.429,0.4303,0.43083,0.43112
0.429,0.4303,0.43082,0.4312
0.429,0.4303,0.43082,0.4312
0.429,0.4302,0.43082,0.4312
0.429,0.4303,0.43082,0.4312
0.429,0.4303,0.43091,0.4312
0.429,0.4303,0.43092,0.4312
0.429,0.4303,0.43092,0.4312
0.429,0.4303,0.43092,0.4312
0.4291,0.4303,0.43092,0.4312
0.4287,0.4304,0.43092,0.4312
0.4292,0.4304,0.43092,0.4312
0.4292,0.4304,0.43092,0.4312
0.4292,0.4304,0.431,0.43129
0.4292,0.4303,0.431,0.43129
0.4291,0.4303,0.431,0.43129
0.4291,0.4303,0.431,0.43129
0.4291,0.4304,0.431,0.43129
0.4291,0.4304,0.43108,0.43148
0.4284,0.4304,0.43108,0.43148
0.4281,0.4355,0.43108,0.43148
0.4292,0.4355,0.43108,0.43148
0.4292,0.4332,0.43108,0.43148
0.4292,0.4305,0.43108,0.43148
0.4292,0.4304,0.43108,0.43148
0.4292,0.4304,0.43108,0.43148
0.4292,0.4304,0.43108,0.43148
0.4285,0.4305,0.43108,0.43148
0.4293,0.4305,0.43108,0.43148
0.4293,0.4305,0.43113,0.43148
0.4291,0.4305,0.43113,0.43148
0.4294,0.4305,0.43113,0.43148
0.4294,0.4305,0.43113,0.43148
0.4281,0.4308,0.43113,0.43148
0.4281,0.4308,0.43113,0.43157
0.4281,0.4306,0.43113,0.43157
0.4293,0.4308,0.43113,0.43157
0.4296,0.4308,0.43113,0.43157
0.4296,0.4307,0.43113,0.43157
0.429,0.4308,0.43113,0.43157
0.429,0.4308,0.43113,0.43157
0.4294,0.4308,0.43113,0.43157
0.4298,0.4308,0.43113,0.43157
0.4298,0.4308,0.43134,0.43188
0.4294,0.4308,0.43134,0.43188
0.429,0.4315,0.43134,0.43188
0.429,0.431,0.43134,0.43188
0.4296,0.431,0.43134,0.43188
0.4299,0.431,0.43134,0.43188
0.4299,0.431,0.43134,0.43188
0.43,0.431,0.43134,0.43188
0.43,0.431,0.43151,0.43199
0.43,0.431,0.43151,0.43199
0.43,0.431,0.43151,0.43199
0.43,0.431,0.43151,0.43199
0.4299,0.431,0.43151,0.43199
0.4299,0.431,0.43151,0.4319
0.4298,0.431,0.43151,0.4319
0.4298,0.431,0.43151,0.4319
0.4298,0.431,0.43147,0.4319
0.4298,0.431,0.43147,0.4319
0.4299,0.431,0.43147,0.4319
0.4299,0.431,0.43147,0.4319
0.4299,0.431,0.43147,0.43199
0.4299,0.431,0.43147,0.43199
0.4299,0.431,0.43147,0.43199
0.4299,0.431,0.43147,0.43199
0.4299,0.431,0.43147,0.43199
0.4294,0.431,0.43147,0.43199
0.4297,0.431,0.43147,0.43199
0.4297,0.431,0.43147,0.43199
0.4297,0.431,0.43147,0.43199
0.429,0.4313,0.43147,0.43199
0.429,0.4311,0.43147,0.43199
0.4297,0.4311,0.43147,0.43199
0.43,0.4311,0.43147,0.43199
0.43,0.4311,0.43169,0.43219
0.43,0.4311,0.43154,0.43219
0.43,0.4311,0.43169,0.43219
0.4279,0.4315,0.43169,0.43219
0.4301,0.4315,0.43169,0.43219
0.4301,0.4312,0.43169,0.43219
0.4301,0.4312,0.43199,0.43249
0.4279,0.4326,0.43199,0.43249
0.4279,0.4321,0.43199,0.43249
0.4291,0.4321,0.43199,0.43249
0.4304,0.4321,0.43199,0.43249
0.4304,0.4318,0.43199,0.43249
0.4304,0.4316,0.43199,0.43249
0.4303,0.4321,0.43199,0.43249
0.4303,0.4317,0.43199,0.43249
0.4303,0.4315,0.43199,0.43249
0.4303,0.4315,0.432,0.43239
0.4302,0.4315,0.432,0.43239
0.4302,0.4314,0.432,0.43239
0.4302,0.4314,0.432,0.43228
0.43,0.4315,0.432,0.43228
0.4303,0.4315,0.432,0.43228
0.4303,0.4315,0.432,0.43238
0.4303,0.4315,0.432,0.43238
0.4303,0.4315,0.43201,0.43248
0.4303,0.4315,0.43201,0.43248
0.4303,0.4315,0.43201,0.43248
0.4304,0.4315,0.43201,0.43248
0.4304,0.4315,0.43201,0.43248
0.4304,0.4315,0.43201,0.43248
0.4304,0.4318,0.43201,0.43248
0.4304,0.4316,0.43201,0.43248
0.4305,0.4316,0.43201,0.43248
0.4305,0.4316,0.432,0.43258
0.4305,0.4316,0.43224,0.43258
0.4306,0.4316,0.43224,0.43258
0.4305,0.4316,0.43224,0.43258
0.4305,0.4316,0.432,0.43261
0.4304,0.4316,0.432,0.43261
0.4303,0.4316,0.432,0.43261
0.4304,0.4316,0.432,0.43261
0.4304,0.4316,0.432,0.43252
0.4303,0.4316,0.432,0.43252
0.4303,0.4316,0.432,0.43252
0.4303,0.4317,0.432,0.43252
0.4303,0.4315,0.432,0.43252
0.4303,0.4315,0.43208,0.43243
0.4303,0.4315,0.43208,0.43243
0.4303,0.4315,0.43208,0.43243
0.4302,0.4319,0.43208,0.43243
0.4298,0.4319,0.43208,0.43243
0.4298,0.4313,0.43208,0.43243
0.4301,0.4313,0.43208,0.43243
0.4301,0.4313,0.432,0.43221
0.4301,0.4313,0.432,0.43221
0.4297,0.4312,0.432,0.43221
0.43,0.4312,0.432,0.43221
0.4292,0.4312,0.432,0.43221
0.4296,0.4312,0.432,0.43221
0.4299,0.4312,0.432,0.43221
0.4299,0.4312,0.432,0.43203
0.4296,0.4311,0.432,0.43203
0.4298,0.4311,0.432,0.43203
0.4298,0.4311,0.432,0.43203
0.4294,0.4311,0.432,0.43203
0.4297,0.4311,0.432,0.43203
0.4297,0.4311,0.43128,0.43201
0.4292,0.4319,0.43128,0.43201
0.4292,0.4311,0.43128,0.43201
0.4294,0.4311,0.43128,0.43201
0.4294,0.4308,0.43128,0.43201
0.4294,0.4308,0.43128,0.4317
0.4294,0.4308,0.43128,0.4317
0.4294,0.4308,0.43128,0.4317
0.4294,0.4308,0.43128,0.4317
0.4292,0.431,0.43128,0.4317
0.4293,0.431,0.43128,0.4317
0.4293,0.4307,0.43128,0.4317
0.4293,0.4307,0.43128,0.4317
0.4292,0.4309,0.43128,0.4317
0.4294,0.4309,0.43128,0.4317
0.4294,0.4306,0.43128,0.4317
0.4294,0.4306,0.43118,0.43152
0.4293,0.4306,0.43118,0.43152
0.4293,0.4306,0.43118,0.43152
0.4292,0.4306,0.43118,0.43152
0.4292,0.4306,0.43118,0.43142
0.4292,0.4305,0.43118,0.43142
0.4291,0.4305,0.43118,0.43142
0.4291,0.4305,0.43103,0.43132
0.4291,0.4305,0.43104,0.43132
0.4291,0.4305,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4291,0.4304,0.43104,0.43132
0.4288,0.4305,0.43104,0.43132
0.4293,0.4305,0.43104,0.43132
0.4284,0.4305,0.43104,0.43132
0.4284,0.4305,0.43109,0.4314
0.4289,0.4305,0.43109,0.4314
0.4291,0.4305,0.43109,0.4314
0.4291,0.4305,0.43104,0.43131
0.4291,0.4304,0.43104,0.43131
0.4291,0.4304,0.43104,0.43131
0.4291,0.4304,0.43104,0.43131
0.4291,0.4305,0.43104,0.43131
0.4291,0.4305,0.43104,0.43131
0.4291,0.4305,0.43109,0.4314
0.4292,0.4305,0.43109,0.4314
0.4292,0.4305,0.43109,0.4314
0.4292,0.4305,0.43109,0.4314
0.4282,0.4306,0.43109,0.4314
0.429,0.4306,0.43109,0.4314
0.4294,0.4306,0.43109,0.4314
0.4295,0.4306,0.43109,0.4314
0.4295,0.4306,0.43121,0.43162
0.4295,0.4306,0.43126,0.43162
0.4296,0.4306,0.43126,0.43162
0.4296,0.4312,0.43126,0.43162
0.4296,0.4307,0.43126,0.43162
0.4296,0.4308,0.43126,0.43162
0.4296,0.4308,0.43135,0.4318
0.4297,0.4308,0.43135,0.4318
0.4297,0.4308,0.43135,0.4318
0.4297,0.4308,0.43135,0.4318
0.4296,0.4308,0.43135,0.4318
0.4296,0.4308,0.43135,0.4318
0.4297,0.4308,0.43135,0.4318
0.4297,0.4309,0.43135,0.4318
0.4297,0.4309,0.43137,0.43189
0.4297,0.4309,0.43137,0.43189
0.4297,0.4309,0.43137,0.43189
0.4298,0.4309,0.43137,0.43189
0.4298,0.4309,0.43145,0.43198
0.4297,0.4309,0.43145,0.43198
0.4297,0.4309,0.43146,0.4319
0.4297,0.4309,0.43146,0.4319
0.4298,0.4309,0.43146,0.4319
0.4298,0.4309,0.43146,0.4319
0.4298,0.4309,0.43146,0.4319
0.4288,0.4309,0.43146,0.4319
0.4292,0.4309,0.43146,0.4319
0.4295,0.4309,0.43146,0.4319
0.4295,0.4307,0.43146,0.4319
0.4295,0.4307,0.43146,0.43161
0.4295,0.4307,0.43146,0.43161
0.4295,0.4307,0.43146,0.43161
0.4295,0.4307,0.43146,0.43161
0.4295,0.4308,0.43146,0.43161
0.4295,0.4308,0.43146,0.43161
0.4295,0.4308,0.43146,0.43161
0.4294,0.4308,0.43146,0.43161
0.4291,0.4308,0.43146,0.43161
0.4295,0.4308,0.43146,0.43161
0.4295,0.4308,0.43146,0.43161
0.4292,0.4308,0.43146,0.43161
0.4296,0.4308,0.43146,0.43161
0.4296,0.4308,0.43146,0.43161
0.4296,0.4308,0.43146,0.43178
0.4296,0.4308,0.43146,0.43169
0.4295,0.4309,0.43146,0.43169
0.4288,0.4305,0.43146,0.43169
0.4289,0.4305,0.43146,0.43169
0.4294,0.4305,0.43146,0.43169
0.4292,0.4305,0.43146,0.43169
0.4292,0.4305,0.43146,0.43169
0.4292,0.4305,0.43146,0.43161
0.4292,0.4305,0.43146,0.43161
0.4289,0.4309,0.43146,0.43161
0.4289,0.4306,0.43146,0.43161
0.4293,0.4306,0.43146,0.43161
0.4293,0.4306,0.43146,0.43148
0.4293,0.4306,0.43146,0.43148
0.4293,0.4306,0.43146,0.43148
0.429,0.4306,0.43146,0.43148
0.4295,0.4306,0.43146,0.43148
0.4295,0.4306,0.43146,0.43158
0.429,0.4307,0.43146,0.43158
0.4296,0.4307,0.43146,0.43158
0.4296,0.4307,0.43146,0.43158
0.4298,0.4307,0.43146,0.43158
0.4298,0.4307,0.43146,0.43158
0.4298,0.4308,0.43146,0.43158
0.4298,0.4308,0.43146,0.43158
0.4298,0.4308,0.43146,0.43168
0.4293,0.4309,0.43146,0.43168
0.4299,0.4309,0.43146,0.43168
0.4299,0.4309,0.43146,0.43187
0.4299,0.4309,0.43146,0.43187
0.43,0.4309,0.43146,0.43187
0.43,0.4309,0.43146,0.43187
0.43,0.4309,0.43146,0.43187
0.43,0.4311,0.43146,0.43187
0.43,0.431,0.43146,0.43187
0.43,0.431,0.43157,0.43209
0.43,0.431,0.43157,0.43209
0.43,0.431,0.43157,0.43209
0.43,0.431,0.43157,0.43199
0.43,0.431,0.43157,0.43208
0.43,0.431,0.43157,0.43208
0.43,0.431,0.43157,0.43208
0.43,0.431,0.43146,0.43199
0.43,0.431,0.43147,0.43189
0.43,0.431,0.43167,0.43218
0.43,0.4311,0.43167,0.43218
0.43,0.4311,0.43167,0.43218
0.43,0.4311,0.43167,0.43218
0.43,0.4311,0.43167,0.43218
0.43,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.4311,0.43167,0.43218
0.4304,0.431,0.43167,0.43218
0.4304,0.431,0.43167,0.43218
0.4304,0.431,0.43167,0.43218
0.4297,0.431,0.43167,0.43218
0.4299,0.431,0.43167,0.43218
0.4299,0.431,0.43167,0.43208
0.4299,0.431,0.43167,0.43208
0.4299,0.431,0.43167,0.43208
0.4299,0.431,0.43167,0.43208
0.4299,0.431,0.43167,0.43208
0.4299,0.431,0.43167,0.432
0.4299,0.431,0.43165,0.432
0.4299,0.431,0.43151,0.432
0.4299,0.431,0.43165,0.432
0.4299,0.431,0.43165,0.432
0.4299,0.431,0.43165,0.432
0.4297,0.431,0.43165,0.432
0.4297,0.431,0.43146,0.432
0.4297,0.431,0.43146,0.4319
0.4297,0.4309,0.43146,0.4319
0.4297,0.4309,0.4316,0.4318
0.4297,0.431,0.4316,0.4318
0.4297,0.431,0.4316,0.43188
0.4297,0.431,0.43146,0.43188
0.4297,0.431,0.43146,0.43188
0.4297,0.431,0.43146,0.43188
0.4297,0.431,0.43146,0.43188
0.4297,0.431,0.43146,0.43188
0.4297,0.4309,0.43146,0.43188
0.4297,0.4309,0.43146,0.43179
0.4297,0.4309,0.43146,0.43179
0.4297,0.4309,0.43146,0.43171
0.4297,0.4309,0.43146,0.43171
0.4297,0.4309,0.43146,0.43171
0.4297,0.4309,0.43146,0.43171
0.4296,0.4309,0.43146,0.43171
0.4296,0.4309,0.43146,0.43171
0.4296,0.4309,0.43146,0.43171
0.4296,0.4309,0.43146,0.43171
0.4296,0.4309,0.43146,0.4317
0.4296,0.4309,0.43146,0.4317
0.4296,0.4309,0.43146,0.4317
0.4296,0.4309,0.43146,0.4317
0.4296,0.4309,0.43146,0.4317
0.4296,0.4308,0.43146,0.4317
0.4295,0.4308,0.43146,0.4317
0.4295,0.4308,0.43146,0.43161
0.4292,0.4306,0.43146,0.43161
0.4294,0.4306,0.43146,0.43161
0.4294,0.4306,0.43146,0.43161
0.4294,0.4308,0.43146,0.43161
0.4294,0.4306,0.43146,0.43161
0.4294,0.4305,0.43146,0.43161
0.4294,0.4305,0.43146,0.4315
0.4293,0.4305,0.43146,0.4315
0.4294,0.4305,0.43146,0.4315
0.4294,0.4305,0.43146,0.4315
0.4294,0.4306,0.43146,0.4315
0.4291,0.4307,0.43146,0.4315
0.4295,0.4307,0.43146,0.4315
0.4295,0.4307,0.43146,0.4315
0.4295,0.4308,0.43146,0.4315
0.4295,0.4307,0.43146,0.4315
0.4295,0.4307,0.43146,0.4315
0.4295,0.4307,0.43146,0.43158
0.4295,0.4307,0.43146,0.43158
0.4295,0.4308,0.43146,0.43158
0.4295,0.4307,0.43146,0.43158
0.4295,0.4307,0.43146,0.43158
0.4295,0.4308,0.43146,0.43158
0.4295,0.4307,0.43146,0.43158
0.4295,0.4307,0.43146,0.43158
0.4287,0.431,0.43146,0.43158
0.4287,0.4308,0.43146,0.43158
0.4291,0.4308,0.43146,0.43158
0.4291,0.4304,0.43146,0.43158
0.4294,0.4304,0.43146,0.43158
0.4294,0.4304,0.43146,0.4315
0.4294,0.4304,0.43146,0.4315
0.4294,0.4304,0.43146,0.4315
0.4294,0.4304,0.43146,0.4315
0.4295,0.4304,0.43146,0.4315
0.4295,0.4304,0.43146,0.43158
0.4295,0.4304,0.43146,0.43158
0.4295,0.4304,0.43146,0.43158
0.4295,0.4304,0.43146,0.43158
0.4295,0.4304,0.43146,0.43158
0.429,0.4304,0.43146,0.43158
0.4294,0.4304,0.43146,0.43158
0.4294,0.4304,0.43146,0.43158
0.4294,0.4304,0.43146,0.43148
0.4294,0.4304,0.43146,0.43148
0.4293,0.4304,0.43146,0.43148
0.4293,0.4304,0.43146,0.4316
0.4293,0.4304,0.43146,0.4316
0.4293,0.4304,0.43146,0.4316
